5.5,2012-10-25 17:02:27 UTC,-73.983125,40.726833,-73.988661,40.734014,1,23
2.5,2009-08-31 13:27:07 UTC,-73.97936,40.735598,-73.971661,40.758827,1,24
9.3,2012-07-20 20:07:23 UTC,-74.005991,40.740014,-74.004096,40.71759,1,25
8.1,2012-05-09 14:41:06 UTC,-73.993875,40.761831,-73.973104,40.790005,1,26
10.9,2011-10-05 08:14:00 UTC,-73.983932,40.756058,-73.969557,40.784977,2,27
10.0,2013-03-22 00:43:19 UTC,-73.992403,40.721247,-73.962176,40.713155,1,28
11.0,2015-05-09 10:09:38 UTC,-73.96367645263672,40.76175308227539,-73.98876953125,40.72743225097656,1,29
10.5,2013-04-18 08:48:00 UTC,-74.006048,40.706025,-74.012083,40.72036,1,30
3.7,2010-09-08 23:12:24 UTC,-73.975992,40.788782,-73.98205,40.774995,1,31
6.5,2013-04-18 08:48:00 UTC,-73.962762,40.761052,-73.970392,40.759952,1,32
6.1,2009-06-25 16:22:12 UTC,-74.007194,40.7274,-73.991773,40.732602,1,33
10.9,2012-02-21 11:53:00 UTC,-74.006623,40.731837,-73.978522,40.753497,1,34
45.47,2010-06-10 22:03:08 UTC,-73.862826,40.769148,-73.990566,40.746233,1,35
16.5,2014-11-11 09:13:43 UTC,-73.980036,40.738323,-74.005343,40.739869,1,36
10.5,2015-04-10 15:08:00 UTC,-73.99018859863281,40.72524642944336,-74.005126953125,40.70545959472656,2,37
12.9,2012-05-09 19:34:31 UTC,-73.969865,40.763084,-74.007396,40.735674,1,38
7.5,2014-11-09 12:32:29 UTC,-73.978919,40.736219,-73.973736,40.74984,1,39
9.0,2014-05-20 23:09:00 UTC,-73.970777,40.756535,-73.9912,40.747202,2,40
7.4,2009-01-04 02:02:36 UTC,-73.995455,40.725272,-74.013364,40.706658,2,41
5.0,2014-07-31 05:56:43 UTC,-73.989956,40.72913,-73.997172,40.734757,1,42
12.5,2015-04-10 15:08:00 UTC,-74.00518035888672,40.718711853027344,-73.980224609375,40.726593017578125,1,43
41.83,2013-12-09 15:03:00 UTC,-73.985732,40.759542,-73.871955,40.774512,1,44
12.9,2012-07-05 14:18:00 UTC,-74.006095,40.739907,-73.997128,40.71784,1,45
8.1,2009-11-05 06:47:00 UTC,-73.992578,40.763518,-73.967472,40.797957,5,46
6.1,2009-09-04 21:49:30 UTC,-73.988463,40.723698,-73.992898,40.733829,4,47
7.0,2014-12-08 21:50:00 UTC,-73.992037,40.749152,-73.99475,40.734517,1,48
17.0,2015-06-17 07:49:33 UTC,-73.9732894897461,40.75545883178711,-74.00762939453125,40.70736312866211,1,49
13.4,2009-02-09 23:59:12 UTC,-73.981668,40.750021,-73.912205,40.757963,1,50
8.5,2009-12-07 20:49:00 UTC,-74.01503,40.709727,-74.00709,40.748707,1,51
9.3,2009-12-07 20:49:00 UTC,-73.977838,40.757162,-73.982772,40.72346,4,52
5.7,2012-05-08 10:01:49 UTC,-73.959043,40.814957,-73.969852,40.79727,1,53
10.1,2009-11-05 06:47:00 UTC,-73.955778,40.772687,-73.992567,40.751035,5,54
4.9,2012-02-21 11:53:00 UTC,-73.974805,40.74642,-73.984943,40.732302,5,55
11.5,2013-08-10 03:04:54 UTC,-73.993566,40.715373,-73.986046,40.752126,1,56
7.3,2011-07-27 21:16:33 UTC,-74.014717,40.709679,-74.001501,40.729371,1,57
27.3,2009-05-27 20:37:00 UTC,-73.863548,40.771373,-73.789532,40.642857,3,58
7.7,2009-05-27 20:37:00 UTC,-73.977493,40.774113,-73.951918,40.774713,5,59
10.1,2012-08-02 00:15:14 UTC,-73.98828,40.756795,-73.984848,40.728978,1,60
13.5,2014-02-24 18:22:00 UTC,-73.979382,40.761517,-73.990707,40.730475,3,61
11.0,2012-10-20 06:25:00 UTC,-73.953635,40.775178,-73.984252,40.749387,5,62
45.0,2010-04-29 12:28:00 UTC,-73.807022,40.654045,-73.978238,40.766502,1,63
8.9,2009-12-07 20:49:00 UTC,-74.008948,40.711118,-74.006638,40.744152,3,64
8.9,2011-08-12 09:05:16 UTC,-73.977687,40.76133,-73.976713,40.78752,1,65
7.0,2013-12-24 20:57:22 UTC,-73.983283,40.730498,-73.998649,40.734677,4,66
7.3,2011-09-25 15:18:25 UTC,-73.946758,40.776147,-73.974215,40.778783,1,67
14.5,2013-12-24 20:57:22 UTC,-73.982235,40.772072,-73.985216,40.729067,1,68
9.0,2014-12-08 21:50:00 UTC,-73.981852,40.758065,-73.983772,40.764662,1,69
17.3,2012-05-09 12:29:03 UTC,-73.974659,40.791007,-74.000773,40.728893,1,70
4.5,2011-03-01 22:46:30 UTC,-73.967402,40.766558,-73.974949,40.760701,1,71
14.5,2010-12-21 13:08:00 UTC,-73.983298,40.76068,-74.010472,40.719187,1,72
14.5,2014-05-17 15:15:00 UTC,-73.990082,40.75692,-74.000552,40.726187,2,73
11.5,2013-04-18 08:48:00 UTC,-73.953128,40.786117,-73.966422,40.760297,1,74
10.5,2014-02-24 18:22:00 UTC,-73.962305,40.81041,-73.984195,40.780427,2,75
4.5,2013-08-05 15:32:15 UTC,-73.963808,40.771202,-73.969763,40.762685,1,76
7.7,2009-12-22 19:56:58 UTC,-73.986678,40.761422,-73.96061,40.768355,1,77
10.5,2012-09-12 09:18:44 UTC,-73.986543,40.730283,-74.006965,40.705447,1,78
4.5,2009-05-27 20:37:00 UTC,-74.000468,40.742477,-73.993593,40.752032,2,79
5.0,2015-03-29 00:26:47 UTC,-73.98283386230469,40.73964309692383,-73.99152374267578,40.74470901489258,1,80
20.1,2011-10-05 08:14:00 UTC,-73.954333,40.786907,-73.999465,40.71496,1,81
6.1,2012-03-04 00:57:00 UTC,-73.984798,40.768397,-73.998212,40.764132,6,82
7.0,2013-12-09 15:03:00 UTC,-73.96412,40.76221,-73.970695,40.764525,1,83
16.0,2014-05-20 23:09:00 UTC,-73.978563,40.753822,-74.014832,40.71619,3,84
14.9,2011-06-08 19:23:20 UTC,-73.9616,40.7642,-73.9875,40.7217,1,85
13.3,2012-03-04 00:57:00 UTC,-74.007913,40.705515,-73.996472,40.755157,1,86
7.5,2013-10-23 19:40:19 UTC,-73.953257,40.767973,-73.952467,40.776902,4,87
5.7,2009-11-10 14:11:49 UTC,-73.972127,40.786733,-73.982073,40.770749,1,88
85.0,2013-07-31 15:09:54 UTC,-73.994842,40.755494,-74.177348,40.690853,1,89
12.9,2011-09-26 11:55:41 UTC,-73.9524,40.7725,-73.9753,40.7521,1,90
9.5,2013-12-09 15:03:00 UTC,-73.976175,40.786077,-73.958757,40.814842,1,91
3.5,2013-04-18 08:48:00 UTC,-73.96976,40.800012,-73.971185,40.795777,1,92
6.5,2009-11-05 06:47:00 UTC,-73.962473,40.778905,-73.977392,40.755958,1,93
5.5,2014-02-24 18:22:00 UTC,-73.997485,40.72554,-73.988727,40.736922,2,94
5.0,2012-11-19 17:41:00 UTC,-73.970532,40.761552,-73.987857,40.738535,1,95
10.5,2012-12-20 07:34:44 UTC,-73.985091,40.723607,-73.990963,40.745229,1,96
7.7,2011-10-10 23:00:26 UTC,-73.994739,40.725984,-73.970818,40.755763,1,97
6.5,2010-02-25 20:14:00 UTC,-73.974858,40.751708,-73.968745,40.765835,1,98
5.7,2012-02-21 11:53:00 UTC,-73.972603,40.762017,-73.962278,40.77199,1,99
17.5,2013-12-09 15:03:00 UTC,-74.003225,40.749082,-73.964467,40.758132,4,100
11.3,2010-12-21 13:08:00 UTC,-73.972993,40.746615,-73.994002,40.717995,3,101
10.5,2011-06-17 14:26:36 UTC,-73.992989,40.752002,-73.978957,40.739664,1,102
4.9,2009-03-20 13:49:50 UTC,-73.977797,40.764535,-73.980685,40.774109,1,103
20.0,2013-06-27 19:03:08 UTC,-73.96855,40.757442,-73.955692,40.809115,1,104
29.85,2009-07-02 10:37:10 UTC,-73.970351,40.755311,-73.864853,40.770409,1,105
8.1,2009-12-10 10:31:22 UTC,-73.959744,40.798519,-73.957098,40.777466,1,106
7.3,2009-09-17 10:34:25 UTC,-73.975207,40.752862,-73.987045,40.748818,1,107
6.0,2013-05-18 21:51:49 UTC,-73.986428,40.767022,-73.984029,40.758976,1,108
17.0,2014-10-06 15:16:00 UTC,-73.967637,40.762972,-73.998712,40.722585,1,109
7.7,2009-04-02 10:24:01 UTC,-73.981237,40.769099,-73.961267,40.777537,1,110
14.9,2012-06-23 17:07:10 UTC,-74.008559,40.714336,-73.976006,40.698878,1,111
17.5,2012-11-19 17:41:00 UTC,-73.994315,40.754355,-73.96022,40.770602,2,112
12.5,2015-01-22 08:05:20 UTC,-73.9442367553711,40.78015899658203,-73.9716796875,40.7605094909668,1,113
6.5,2015-02-01 16:58:58 UTC,-73.96236419677734,40.779048919677734,-73.97391510009766,40.7628173828125,1,114
17.3,2010-07-09 13:59:44 UTC,-73.99143,40.731783,-73.979447,40.670925,1,115
3.7,2010-02-19 18:30:13 UTC,-73.984673,40.779731,-73.98053,40.776282,1,116
5.3,2009-09-07 09:50:04 UTC,-73.986537,40.759439,-73.982136,40.767147,4,117
5.7,2012-07-19 06:27:00 UTC,-73.96008,40.77557,-73.974802,40.782897,1,118
19.0,2013-12-06 20:16:30 UTC,-74.005276,40.72889,-73.991983,40.666794,1,119
10.0,2013-09-16 06:38:10 UTC,-73.923424,40.747262,-73.949405,40.762906,1,120
8.1,2010-12-21 13:08:00 UTC,-73.96252,40.754513,-73.988832,40.755882,5,121
4.1,2012-05-08 10:01:49 UTC,-73.955395,40.783173,-73.960241,40.776404,1,122
4.1,2011-02-15 15:25:47 UTC,-73.994801,40.734707,-73.988247,40.731809,1,123
9.0,2014-12-08 21:50:00 UTC,-73.990125,40.731635,-74.012142,40.71388,1,124
4.5,2012-02-21 11:53:00 UTC,-73.970768,40.756135,-73.965917,40.762167,1,125
13.0,2014-08-28 19:35:11 UTC,-73.99554,40.74925,-73.996353,40.723901,1,126
9.0,2013-01-10 09:36:42 UTC,-73.947432,40.830947,-73.964925,40.806953,1,127
8.5,2013-01-13 16:32:40 UTC,-73.993528,40.757538,-74.008814,40.738807,1,128
5.7,2009-02-16 14:19:57 UTC,-73.98435,40.754334,-73.967775,40.759943,2,129
14.9,2012-07-08 12:37:24 UTC,-73.990823,40.750957,-73.944695,40.788223,1,130
10.0,2012-10-28 16:30:47 UTC,-73.954318,40.766521,-73.9834,40.76309,3,131
4.5,2014-03-14 19:56:26 UTC,-73.990244,40.734194,-73.986982,40.729678,1,132
6.9,2010-12-21 13:08:00 UTC,-73.98969,40.776612,-73.979852,40.76564,1,133
22.0,2012-12-31 21:07:30 UTC,-73.994371,40.759097,-73.98596,40.727953,1,134
9.0,2013-04-18 08:48:00 UTC,-73.987442,40.758592,-73.988453,40.75443,5,135
8.5,2010-02-25 20:14:00 UTC,-74.00066,40.742202,-73.973015,40.761233,2,136
11.5,2014-10-06 15:16:00 UTC,-73.97633,40.739862,-73.951145,40.777807,1,137
12.1,2011-08-14 07:20:34 UTC,-73.955334,40.76592,-74.003689,40.753299,1,138
24.0,2014-04-05 23:53:18 UTC,-73.990098,40.752726,-73.939663,40.841062,1,139
13.5,2014-01-29 10:09:59 UTC,-74.005488,40.725785,-73.99367,40.751885,3,140
5.3,2009-05-27 20:37:00 UTC,-73.975397,40.75526,-73.964417,40.75646,5,141
40.5,2014-04-10 12:02:52 UTC,-73.996574,40.693887,-73.971999,40.76488,1,142
8.0,2014-07-07 12:09:28 UTC,-73.98515,40.760347,-73.985853,40.744099,1,143
4.5,2009-11-17 18:40:14 UTC,-73.967781,40.762755,-73.963911,40.760478,1,144
4.5,2011-05-22 12:02:37 UTC,-73.960813,40.74385,-73.962565,40.755646,1,145
6.0,2012-11-19 17:41:00 UTC,-73.980785,40.747927,-73.984593,40.736997,2,146
4.9,2009-02-27 09:51:01 UTC,-74.008466,40.719167,-74.008452,40.711353,1,147
6.0,2013-11-20 05:59:20 UTC,-73.99147,40.750133,-73.983535,40.738438,1,148
6.9,2010-04-29 12:28:00 UTC,-73.956512,40.767082,-73.972332,40.765082,1,149
5.3,2010-12-21 13:08:00 UTC,-73.982082,40.770408,-73.97412,40.763982,3,150
10.0,2015-04-09 13:47:20 UTC,-73.97750854492188,40.77696228027344,-73.96819305419922,40.76042175292969,1,151
29.7,2009-05-27 20:37:00 UTC,-73.874527,40.774143,-73.986383,40.747333,1,152
6.5,2011-03-10 00:21:59 UTC,-73.996809,40.737172,-73.977774,40.754654,1,153
5.0,2015-02-03 22:32:35 UTC,-73.9854736328125,40.738590240478516,-73.97842407226562,40.7453727722168,2,154
9.3,2012-03-24 05:43:51 UTC,-73.983343,40.765924,-73.959286,40.799141,1,155
7.0,2014-10-06 15:16:00 UTC,-73.992255,40.749167,-74.004287,40.730862,1,156
10.5,2013-12-09 15:03:00 UTC,-73.971315,40.750687,-73.991192,40.745477,1,157
7.7,2012-07-19 06:27:00 UTC,-73.991002,40.75091,-73.970562,40.766178,1,158
5.5,2015-03-04 17:14:43 UTC,-73.9573974609375,40.78285217285156,-73.95397186279297,40.78740310668945,1,159
12.1,2011-10-05 08:14:00 UTC,-73.973765,40.747135,-73.979617,40.774427,1,160
8.9,2011-12-03 10:28:00 UTC,-73.947718,40.77101,-73.980578,40.742663,5,161
6.5,2010-02-25 20:14:00 UTC,-73.992005,40.73465,-73.990887,40.748768,1,162
14.5,2014-12-08 21:50:00 UTC,-74.00371,40.72208,-73.98853,40.762522,1,163
3.3,2009-09-25 03:47:00 UTC,-73.988017,40.728147,-73.989188,40.72446,5,164
9.0,2014-05-17 15:15:00 UTC,-74.004682,40.723745,-74.00598,40.74007,2,165
6.9,2009-06-07 01:30:33 UTC,-74.002822,40.728646,-74.006044,40.739447,1,166
3.5,2014-05-20 23:09:00 UTC,-73.979377,40.723357,-73.976872,40.72673,1,167
9.0,2013-04-18 08:48:00 UTC,-73.97652,40.750662,-73.991857,40.747397,5,168
5.0,2014-05-17 15:15:00 UTC,-73.95472,40.781082,-73.962407,40.768777,2,169
37.3,2009-03-08 21:10:11 UTC,-73.789684,40.644006,-73.952828,40.708224,1,170
6.5,2010-04-29 12:28:00 UTC,-73.979705,40.749452,-73.993575,40.739257,5,171
8.5,2015-03-22 17:49:13 UTC,-74.00535583496094,40.721641540527344,-73.98823547363281,40.74349594116211,1,172
57.33,2014-05-17 15:15:00 UTC,-73.781288,40.644962,-73.981987,40.755637,5,173
16.9,2010-03-06 15:15:27 UTC,-73.968122,40.799688,-73.984417,40.748659,1,174
4.5,2011-10-05 08:14:00 UTC,-73.985058,40.747928,-73.993528,40.736033,1,175
10.5,2014-02-24 18:22:00 UTC,-73.966132,40.768007,-73.992247,40.758957,1,176
19.7,2012-03-04 00:57:00 UTC,-73.964497,40.807325,-73.999603,40.731095,1,177
11.0,2013-12-09 15:03:00 UTC,-73.984982,40.760817,-73.976365,40.78234,1,178
8.1,2012-07-05 13:56:17 UTC,-73.98033,40.722158,-74.007987,40.733793,1,179
6.5,2011-10-05 08:14:00 UTC,-73.946022,40.773337,-73.958985,40.759717,1,180
7.7,2011-02-15 03:00:44 UTC,-73.961069,40.780675,-73.987231,40.760776,1,181
6.0,2013-01-24 06:59:25 UTC,-73.979859,40.763134,-73.972422,40.756364,1,182
8.0,2013-11-09 08:29:18 UTC,-73.960269,40.761976,-73.94757,40.783859,1,183
52.0,2013-12-09 15:03:00 UTC,-73.984252,40.780165,-73.782377,40.64878,1,184
10.5,2013-12-06 14:55:00 UTC,-73.963882,40.761092,-73.978562,40.747692,1,185
8.1,2010-04-09 02:59:29 UTC,-74.004136,40.742714,-73.98735,40.770971,1,186
6.5,2014-05-17 15:15:00 UTC,-73.974867,40.75287,-73.980608,40.759827,1,187
4.1,2009-11-01 01:34:58 UTC,-73.999017,40.754451,-73.994619,40.74941,2,188
7.3,2010-04-09 07:31:47 UTC,-74.004287,40.707215,-73.98104,40.712318,1,189
7.7,2012-03-04 00:57:00 UTC,-73.995865,40.744252,-74.007415,40.746617,1,190
4.1,2011-10-10 18:21:05 UTC,-73.955332,40.777065,-73.955388,40.785704,2,191
5.3,2012-03-04 00:57:00 UTC,-73.91053,40.775987,-73.894727,40.768405,1,192
13.5,2013-08-31 22:27:05 UTC,-73.992566,40.742733,-73.952616,40.768284,1,193
6.0,2014-03-18 18:57:09 UTC,-74.001565,40.746637,-73.988048,40.743443,1,194
4.5,2009-03-20 13:49:50 UTC,-73.994876,40.739903,-73.990375,40.746378,1,195
7.3,2009-04-26 00:13:45 UTC,-73.963129,40.774214,-73.980863,40.761872,2,196
5.3,2010-05-30 20:18:26 UTC,-73.984008,40.733658,-73.984057,40.721429,2,197
15.7,2012-05-09 14:41:06 UTC,-73.958914,40.814597,-73.989261,40.761948,1,198
6.1,2009-12-07 20:49:00 UTC,-74.258183,40.818162,-74.260472,40.816925,2,199
6.1,2011-09-12 06:48:27 UTC,-73.988887,40.723109,-74.004381,40.707213,1,200
17.0,2014-11-02 12:34:43 UTC,-73.956064,40.77187,-73.98209,40.772492,4,201
15.3,2011-09-16 00:34:50 UTC,-73.979,40.7536,-73.9286,40.7635,4,202
5.0,2013-12-06 14:55:00 UTC,-73.968402,40.793232,-73.972555,40.795917,1,203
8.9,2010-02-25 20:14:00 UTC,-73.99161,40.749795,-73.970185,40.765313,1,204
8.5,2009-12-07 20:49:00 UTC,-73.986198,40.760142,-73.980238,40.787408,1,205
21.7,2010-11-26 11:10:42 UTC,-73.999962,40.761416,-73.99674,40.68058,2,206
5.0,2012-09-18 07:50:01 UTC,-73.873197,40.774423,-73.861971,40.768542,1,207
4.9,2010-12-18 18:33:24 UTC,-73.970749,40.748736,-73.976744,40.745147,3,208
8.9,2011-12-06 23:45:53 UTC,-73.9993,40.7324,-74.003,40.7603,1,209
4.0,2012-11-19 17:41:00 UTC,-74.001673,40.737492,-74.00052,40.742535,2,210
57.33,2015-01-23 15:07:27 UTC,-73.97097778320312,40.751556396484375,-73.78952026367188,40.64702224731445,1,211
18.0,2013-12-06 14:55:00 UTC,-73.96767,40.792292,-73.965363,40.754905,2,212
6.5,2012-06-21 20:10:30 UTC,-74.006465,40.73237,-73.991582,40.735057,1,213
5.0,2009-01-15 20:22:36 UTC,-73.972232,40.759883,-73.964511,40.754815,1,214
7.3,2010-01-30 01:55:05 UTC,-74.00669,40.744196,-73.995121,40.728561,1,215
4.1,2009-11-05 06:47:00 UTC,-73.966368,40.762378,-73.957488,40.761968,1,216
13.5,2012-12-16 20:38:58 UTC,-73.978462,40.758235,-73.983903,40.717358,1,217
12.1,2012-06-03 21:38:55 UTC,-73.87109,40.773738,-73.916938,40.766887,1,218
32.33,2013-07-15 15:39:13 UTC,-73.958336,40.777347,-73.872808,40.774465,1,219
9.3,2009-05-27 20:37:00 UTC,-73.987315,40.738827,-73.95952,40.769253,5,220
11.0,2012-09-24 11:29:23 UTC,-73.994287,40.750927,-73.975566,40.751501,1,221
6.9,2009-12-21 10:37:22 UTC,-73.998554,40.746095,-73.983363,40.734395,1,222
4.9,2011-05-18 13:24:41 UTC,-73.98687,40.745325,-73.998207,40.735693,1,223
5.5,2014-02-24 18:22:00 UTC,-73.996383,40.723952,-74.002397,40.733475,1,224
9.7,2010-04-29 12:28:00 UTC,-73.982243,40.764897,-73.955598,40.78227,5,225
7.7,2009-05-14 09:29:12 UTC,-73.969463,40.785159,-73.9679,40.766164,1,226
9.5,2013-12-06 14:55:00 UTC,-73.951625,40.793507,-73.965875,40.77369,1,227
11.5,2014-05-20 23:09:00 UTC,-73.950697,40.771162,-73.98029,40.744797,1,228
6.0,2013-04-18 08:48:00 UTC,-73.98331,40.734587,-73.982587,40.74446,4,229
12.1,2010-12-21 13:08:00 UTC,-73.983087,40.75532,-73.946642,40.780578,5,230
11.5,2013-04-28 10:18:30 UTC,-73.981612,40.765119,-73.981124,40.781279,1,231
7.0,2013-12-06 14:55:00 UTC,-73.952575,40.781757,-73.963442,40.775062,3,232
16.9,2011-12-04 16:29:10 UTC,-73.954614,40.780635,-73.991094,40.726234,1,233
12.5,2014-05-20 23:09:00 UTC,-74.017367,40.708195,-74.002675,40.749832,1,234
5.7,2011-04-05 08:45:45 UTC,-73.9884,40.737224,-73.978394,40.75383,1,235
8.9,2012-07-05 14:18:00 UTC,-73.981825,40.75141,-73.960312,40.7788,5,236
13.5,2013-12-06 14:55:00 UTC,-73.992412,40.750755,-73.978702,40.762102,1,237
9.0,2013-12-06 14:55:00 UTC,-73.98609,40.744135,-73.99517,40.748782,1,238
8.0,2014-12-08 21:50:00 UTC,-73.99123,40.74971,-73.97536,40.74822,6,239
10.7,2009-04-07 18:21:08 UTC,-73.969666,40.797819,-73.979076,40.77213,1,240
7.3,2010-02-25 20:14:00 UTC,-74.005608,40.74062,-73.992277,40.76395,1,241
8.5,2014-05-17 15:15:00 UTC,-73.989857,40.752272,-73.98319,40.741727,2,242
5.7,2012-03-04 00:57:00 UTC,-73.95852,40.71704,-73.940518,40.724498,5,243
14.1,2009-02-22 11:44:20 UTC,-73.94963,40.780909,-73.993099,40.749894,1,244
5.5,2013-04-18 08:48:00 UTC,-73.98997,40.740337,-73.99096,40.74721,1,245
7.3,2010-05-06 23:24:35 UTC,-73.970335,40.757697,-73.94947,40.784577,1,246
5.3,2010-10-19 10:16:38 UTC,-73.974822,40.756291,-73.983667,40.749098,1,247
10.5,2013-04-18 08:48:00 UTC,-73.972525,40.753847,-73.993382,40.747202,5,248
9.3,2010-04-29 12:28:00 UTC,-73.987472,40.741693,-73.978825,40.763603,1,249
30.83,2014-12-08 21:50:00 UTC,-73.97326,40.75811,-73.87136,40.71925,1,250
10.9,2009-08-16 07:45:22 UTC,-73.961901,40.755778,-73.9976,40.724153,1,251
9.7,2009-05-27 20:37:00 UTC,-73.979232,40.75266,-73.950087,40.78013,1,252
9.3,2010-03-28 16:13:38 UTC,-73.937161,40.804707,-73.940187,40.834171,1,253
9.0,2014-05-17 15:15:00 UTC,-73.965002,40.792767,-73.985242,40.781422,5,254
13.7,2009-10-10 03:00:28 UTC,-74.006022,40.735764,-73.948866,40.777491,3,255
10.1,2011-03-19 03:32:00 UTC,-73.98481,40.748117,-74.006772,40.70663,2,256
16.9,2010-05-10 15:54:28 UTC,-73.985466,40.722114,-73.981945,40.773852,1,257
4.5,2012-07-19 06:27:00 UTC,-73.986312,40.762285,-73.989482,40.7522,2,258
7.3,2011-01-03 19:56:03 UTC,-73.994922,40.745444,-74.005588,40.71823,1,259
26.25,2009-05-27 20:37:00 UTC,-73.874505,40.774148,-73.961092,40.772563,2,260
13.5,2013-06-29 12:02:12 UTC,-73.994805,40.72294,-74.002938,40.706441,3,261
3.7,2010-12-21 13:08:00 UTC,-73.992822,40.742945,-74.00071,40.746305,1,262
10.9,2009-11-25 16:06:58 UTC,-73.982598,40.723137,-73.991989,40.750398,1,263
4.9,2009-12-14 20:11:56 UTC,-73.984618,40.748289,-73.980347,40.740169,1,264
13.3,2009-09-12 16:50:51 UTC,-74.003866,40.737056,-73.9848,40.736857,2,265
16.5,2012-02-21 11:53:00 UTC,-73.975577,40.750927,-74.013515,40.715003,1,266
9.3,2009-12-07 20:49:00 UTC,-73.992585,40.743217,-73.97394,40.756312,1,267
6.5,2014-05-20 23:09:00 UTC,-73.987267,40.718402,-74.004425,40.721262,2,268
28.5,2014-05-17 15:15:00 UTC,-73.939087,40.807602,-74.004955,40.70871,1,269
6.0,2012-11-19 17:41:00 UTC,-73.997157,40.722165,-74.004252,40.730332,1,270
8.1,2009-02-01 18:35:44 UTC,-73.960244,40.817784,-73.938663,40.83376,2,271
12.5,2009-08-13 20:16:04 UTC,-73.999888,40.741257,-73.978707,40.78817,1,272
6.5,2009-06-27 13:52:42 UTC,-73.984949,40.758607,-73.98127,40.744684,2,273
10.1,2012-08-17 16:37:41 UTC,-73.989868,40.725756,-73.994596,40.750445,1,274
7.7,2010-12-21 13:08:00 UTC,-73.981898,40.771943,-73.96173,40.779562,2,275
8.1,2010-03-16 10:18:08 UTC,-73.973351,40.747839,-73.993748,40.741522,1,276
3.7,2011-03-19 03:32:00 UTC,-73.981982,40.736607,-73.987615,40.728923,2,277
5.0,2013-12-09 15:03:00 UTC,-74.002927,40.739137,-73.994313,40.750827,2,278
8.0,2014-10-06 15:16:00 UTC,-73.982117,40.751877,-73.997962,40.733727,1,279
10.1,2009-07-03 17:05:03 UTC,-73.996494,40.725839,-73.983529,40.724883,1,280
49.15,2009-02-02 12:56:03 UTC,-73.788333,40.644998,-73.99035,40.748127,1,281
7.0,2014-10-06 15:16:00 UTC,-73.987145,40.739232,-73.97804,40.751312,1,282
13.3,2010-02-25 20:14:00 UTC,-73.974853,40.750813,-73.978848,40.786792,2,283
7.5,2013-08-26 00:25:41 UTC,-73.922306,40.754922,-73.902986,40.74629,1,284
5.7,2011-10-05 08:14:00 UTC,-74.000897,40.721115,-73.997462,40.73656,1,285
7.5,2013-03-08 23:02:06 UTC,-73.985772,40.747133,-73.98643,40.761998,1,286
8.1,2012-04-13 22:23:16 UTC,-73.991359,40.750234,-73.972645,40.749309,1,287
4.0,2013-12-21 06:21:00 UTC,-73.946,40.763577,-73.946,40.763577,1,288
15.3,2009-09-18 18:22:57 UTC,-73.95277,40.780554,-73.991224,40.755523,2,289
8.0,2014-10-06 15:16:00 UTC,-73.98521,40.767837,-73.970742,40.76199,2,290
7.0,2015-02-10 13:54:32 UTC,-73.94774627685547,40.7752571105957,-73.95671081542969,40.783775329589844,1,291
7.5,2014-02-24 18:22:00 UTC,-73.983365,40.727627,-73.999565,40.733872,1,292
16.9,2010-05-30 01:29:56 UTC,-73.993812,40.750501,-73.954759,40.822376,1,293
